5091	14512	1
1472	4638	1
3323	4583	1
1223	7906	1
2268	8322	1
2332	13389	1
1855	4057	1
1515	3499	1
592	11967	1
2310	14530	1
1135	14222	1
1073	2392	1
5244	6106	1
5035	7135	1
1556	15979	1
2555	3319	1
387	2477	1
3395	877	1
5251	7531	1
1782	11227	1
1326	13195	1
2287	17701	1
2554	5421	1
601	10511	1
1644	16281	1
366	4167	1
3476	16674	1
2607	7718	1
569	2398	1
3349	16029	1
3126	14899	1
1298	14926	1
2435	16125	1
3927	5501	1
2206	4301	1
1771	9846	1
4802	12895	1
2121	1380	1
3445	11369	1
2395	3671	1
786	13069	1
2103	12449	1
1964	3173	1
1062	3295	1
4132	9825	1
2769	11705	1
3772	5477	1
16	336	1
1564	13050	1
85	2994	1
1487	4071	1
3246	982	1
3422	13029	1
1157	14828	1
1897	5928	1
4815	16800	1
252	6397	1
4072	19130	1
379	2441	1
4113	2322	1
4789	16850	1
3947	12724	1
3575	5247	1
2053	2292	1
1056	6746	1
2651	824	1
4647	18345	1
4383	11041	1
4808	18786	1
2979	6834	1
249	3242	1
1415	211	1
1626	15812	1
1567	12258	1
2180	280	1
949	13793	1
2364	11877	1
234	1081	1
2659	14231	1
407	10511	1
2383	13922	1
2364	17813	1
249	431	1
777	1270	1
1821	14453	1
2104	17239	1
3419	10695	1
2503	10955	1
99	4273	1
3952	2470	1
3043	10128	1
1125	8103	1
789	2015	1
2394	2198	1
292	786	1
1385	9919	1
3015	1698	1
323	1054	1
1039	4919	1
558	11779	1
5289	16154	1
1376	15645	1
4840	14847	1
2103	4188	1
16	490	1
53	2789	1
376	4088	1
741	6125	1
188	6013	1
2840	12965	1
3285	1254	1
2401	8593	1
2224	15779	1
64	3395	1
114	4540	1
592	7087	1
4328	8682	1
1046	14488	1
1046	11602	1
3439	17053	1
126	4750	1
366	9487	1
2556	8251	1
1311	4302	1
3768	5509	1
3558	4032	1
1471	8388	1
2519	4287	1
2279	3897	1
1861	1511	1
2150	15423	1
719	9027	1
280	4106	1
1006	13813	1
901	1708	1
3491	3893	1
2708	15095	1
1666	4065	1
5023	18105	1
2433	12063	1
4599	15689	1
3350	3899	1
2071	268	1
2560	10318	1
4752	19035	1
2	351	1
1899	4299	1
346	9678	1
2981	2293	1
1461	357	1
4326	11580	1
4180	16286	1
3311	17536	1
1439	5685	1
134	4919	1
1412	2614	1
319	9077	1
2618	5036	1
2633	14955	1
2144	15425	1
1531	3655	1
2332	8358	1
4858	10675	1
3223	15284	1
2364	7474	1
248	3054	1
627	6059	1
1568	10054	1
250	7674	1
1162	2496	1
1128	11449	1
406	10493	1
2053	6344	1
3413	13183	1
327	9451	1
1644	285	1
3450	16019	1
2092	13365	1
1725	3616	1
735	7659	1
3548	5220	1
1941	16873	1
555	7086	1
642	1664	1
2490	17414	1
880	13482	1
4808	2081	1
1046	8154	1
652	12292	1
654	3388	1
683	903	1
2674	10961	1
5079	2161	1
2692	15364	1
890	671	1
2670	10852	1
1493	2420	1
1772	10161	1
2536	5919	1
577	1663	1
4269	10160	1
849	959	1
3359	13315	1
1326	6697	1
1602	1001	1
566	1768	1
134	2713	1
2647	12165	1
3750	3361	1
2618	8262	1
1395	8492	1
214	6482	1
3455	2206	1
6	449	1
347	6212	1
266	1401	1
3197	3904	1
263	8184	1
2826	18736	1
2170	11527	1
1261	966	1
496	8420	1
3874	3653	1
5034	18386	1
363	9946	1
2651	2562	1
3974	7238	1
4551	3607	1
1046	8219	1
1631	3840	1
1976	10570	1
234	3964	1
2002	4013	1
4914	14929	1
1817	15791	1
3422	8658	1
988	14022	1
2268	10175	1
890	1746	1
2951	6709	1
74	3741	1
3346	15041	1
5248	496	1
3985	16221	1
2258	11486	1
3137	13516	1
321	9175	1
487	10758	1
404	4917	1
669	8806	1
892	9080	1
823	13220	1
4144	12334	1
5241	3860	1
5263	1990	1
3126	6868	1
32	1254	1
1515	10853	1
3056	1238	1
320	9093	1
338	9603	1
482	2112	1
2648	9460	1
3293	7276	1
2770	853	1
1815	14721	1
64	2578	1
2111	10783	1
4778	18624	1
3820	16318	1
4895	4266	1
2874	8503	1
5139	11265	1
964	7023	1
4072	5639	1
469	3116	1
2640	2290	1
1046	14383	1
387	4923	1
466	1479	1
4106	8608	1
293	6623	1
2985	12574	1
2647	14895	1
2206	2091	1
1586	15387	1
2530	14317	1
2192	3625	1
4840	894	1
2433	6025	1
1936	9065	1
551	853	1
3333	8664	1
2534	16179	1
4538	4991	1
5048	9988	1
47	257	1
2783	16902	1
4770	17866	1
1671	12416	1
2219	8179	1
2563	14162	1
3059	8154	1
2357	1922	1
2784	10398	1
706	2238	1
2866	5325	1
423	1937	1
711	1990	1
2847	17895	1
4709	19008	1
3527	2259	1
4279	8448	1
4470	16505	1
4300	13676	1
1949	9779	1
3047	18830	1
1503	5373	1
3061	2066	1
683	4431	1
4950	14437	1
564	4807	1
164	5443	1
5224	7485	1
791	10388	1
1189	768	1
2653	12173	1
5285	2206	1
188	6020	1
2501	17815	1
2581	10645	1
2215	13482	1
4970	5426	1
733	5976	1
1134	4934	1
604	12019	1
1888	10789	1
2103	13980	1
4979	919	1
4142	17299	1
2730	725	1
4597	824	1
2124	2806	1
2065	11982	1
1808	9644	1
5103	18075	1
2364	15020	1
1135	187	1
1034	7318	1
3364	16985	1
3411	17615	1
2556	8198	1
2708	17630	1
4917	17315	1
466	3054	1
612	11883	1
2350	16187	1
5220	288	1
2920	5049	1
289	1988	1
43	2456	1
37	2347	1
4818	5558	1
2712	868	1
2559	15497	1
4770	18764	1
2009	8482	1
4921	16858	1
5236	3865	1
239	563	1
224	2583	1
4242	4649	1
3812	9214	1
4429	10973	1
2199	6614	1
1628	10506	1
496	11211	1
2250	11726	1
2817	16007	1
4251	1250	1
4958	10246	1
347	9810	1
2596	8219	1
843	4733	1
4589	15856	1
1046	7111	1
733	12851	1
513	11333	1
3527	11539	1
3331	14624	1
1070	2907	1
2703	8360	1
719	4978	1
9	644	1
890	12841	1
3851	14165	1
2068	7004	1
4876	3507	1
860	4105	1
4943	18022	1
1103	8958	1
3491	5697	1
4950	18537	1
12	1106	1
3997	3768	1
1815	937	1
213	588	1
3680	4356	1
4416	15263	1
2730	13210	1
2980	11646	1
2345	16027	1
466	1034	1
1260	9901	1
558	11770	1
561	11822	1
4109	10077	1
225	6697	1
4944	6815	1
249	3657	1
3388	8232	1
1821	1931	1
683	2238	1
531	6590	1
3127	18884	1
2913	11141	1
1215	962	1
2119	961	1
3453	7131	1
1333	5113	1
1471	9536	1
182	5786	1
2158	6455	1
4069	1669	1
1279	10474	1
1821	16519	1
2638	6063	1
4038	15608	1
522	1663	1
4895	18321	1
4027	11486	1
4876	10742	1
4985	3099	1
2267	4296	1
719	2111	1
1897	9170	1
5001	17567	1
955	6698	1
2463	2242	1
876	12054	1
1415	15452	1
3860	9565	1
321	9099	1
5229	7540	1
2739	17077	1
3425	12625	1
1230	4226	1
949	8096	1
4768	5627	1
119	1937	1
1057	5601	1
1081	3047	1
307	6269	1
2585	15794	1
148	5213	1
562	277	1
2150	1517	1
2814	9664	1
2514	9758	1
3259	3131	1
3493	19066	1
2694	2259	1
626	12192	1
3378	15362	1
386	2521	1
47	2547	1
2795	17055	1
1470	15866	1
2193	3215	1
94	3624	1
2206	5187	1
36	2327	1
1821	12471	1
358	5063	1
3160	9084	1
1162	2791	1
1111	2043	1
246	7279	1
2564	3329	1
442	9635	1
1621	2914	1
4786	18693	1
67	65	1
745	5435	1
926	13347	1
296	352	1
3440	10811	1
3029	5490	1
3627	187	1
1331	7900	1
564	5787	1
4524	13964	1
3992	2989	1
1467	10687	1
2473	1541	1
169	5589	1
96	1286	1
793	7826	1
189	6106	1
4370	8814	1
3483	8478	1
2337	200	1
2103	17225	1
467	911	1
1315	8441	1
134	4934	1
4830	17913	1
421	10630	1
142	5132	1
3388	8372	1
3160	2345	1
4885	12416	1
1296	13292	1
34	2200	1
767	3677	1
4693	8578	1
2008	16135	1
519	8677	1
5126	14405	1
558	7384	1
47	2680	1
1039	3239	1
3636	3174	1
366	3289	1
4578	10160	1
289	2153	1
2263	2691	1
874	4254	1
4830	7759	1
719	12750	1
2233	9591	1
255	7874	1
4205	13183	1
341	5381	1
673	2103	1
2933	17393	1
2053	4543	1
1125	11776	1
5005	9457	1
1636	16042	1
346	9697	1
542	7971	1
1693	1574	1
3064	6213	1
2710	10625	1
83	3946	1
2309	14755	1
3056	18838	1
1979	8370	1
2485	12980	1
693	5638	1
2068	17154	1
211	1474	1
3124	14740	1
2534	1351	1
5088	7142	1
1304	644	1
2833	6231	1
2493	11367	1
5289	15728	1
1	45	1
553	1878	1
1899	7903	1
4051	1790	1
380	3283	1
3190	4633	1
1363	12965	1
3442	18220	1
1469	2926	1
2712	9632	1
2103	8532	1
4342	1925	1
3378	13978	1
1625	2428	1
229	5484	1
1046	2688	1
4951	4015	1
3443	8706	1
4950	5828	1
1438	12877	1
2045	818	1
2884	8822	1
347	9767	1
2600	9196	1
235	7016	1
1111	2015	1
3056	11683	1
2802	835	1
4494	5495	1
4387	17768	1
225	2435	1
1965	14703	1
3092	8252	1
762	13007	1
4979	1690	1
2191	4214	1
2167	16251	1
321	1017	1
3318	1435	1
5035	18905	1
1955	10117	1
5160	14886	1
2187	7081	1
3400	16670	1
2680	4349	1
5101	10387	1
74	3767	1
4859	216	1
1673	259	1
387	8301	1
287	8768	1
1	136	1
714	10889	1
1046	14380	1
4849	16595	1
2599	12661	1
16	1411	1
1405	3678	1
248	4674	1
4566	14717	1
347	9725	1
2242	7688	1
3402	11550	1
4162	14313	1
7	500	1
733	7178	1
3341	15745	1
529	961	1
855	13322	1
4561	8417	1
4357	4412	1
2166	16468	1
64	3068	1
5030	17609	1
4414	7767	1
1909	673	1
2624	8086	1
2702	8645	1
2754	13453	1
4217	6178	1
1886	3359	1
1246	15177	1
2904	8559	1
2416	3705	1
2601	13051	1
5075	3446	1
4840	14446	1
890	11982	1
1261	10961	1
4634	6347	1
2109	16316	1
4417	13327	1
1497	5028	1
887	8205	1
284	3800	1
1878	8590	1
846	2127	1
2182	5801	1
4924	8226	1
2468	15207	1
2266	12228	1
333	9527	1
1813	2397	1
3407	12182	1
3043	2891	1
2271	2960	1
2223	12662	1
2708	13167	1
1359	1435	1
1738	10168	1
708	3310	1
2552	858	1
722	3370	1
4553	675	1
2061	17117	1
1722	2396	1
3485	18044	1
830	3120	1
3341	1826	1
3771	15310	1
4143	3681	1
4916	14522	1
2255	2933	1
2659	8644	1
4876	9448	1
4057	18854	1
321	9182	1
4029	16776	1
1855	16261	1
1081	1898	1
1191	786	1
1830	240	1
4335	5523	1
5028	16083	1
3010	1660	1
4375	15998	1
5297	19019	1
120	4638	1
1158	976	1
1530	7540	1
2016	17044	1
3200	8537	1
3799	583	1
4739	10457	1
29	1970	1
3395	18988	1
302	8942	1
3953	306	1
3749	6075	1
2486	12379	1
67	230	1
2692	16443	1
1887	569	1
1028	454	1
2636	13972	1
1897	3443	1
143	5161	1
1436	3450	1
3488	13503	1
1647	16295	1
5288	1238	1
2918	3394	1
3822	968	1
251	7750	1
2637	17522	1
2708	16571	1
5295	296	1
700	12557	1
4602	8712	1
4007	8204	1
2538	274	1
2785	3584	1
1644	2594	1
4772	16983	1
4370	2502	1
683	1946	1
40	1493	1
2519	10742	1
1948	14615	1
1691	13263	1
868	961	1
1039	3117	1
2962	7940	1
2708	5299	1
3565	7723	1
4113	5124	1
4981	16019	1
4275	14629	1
3408	18651	1
1856	2812	1
980	12406	1
711	12637	1
346	1698	1
865	6449	1
719	3996	1
10	998	1
2989	161	1
2597	10004	1
423	10641	1
1256	267	1
2554	12625	1
2658	14251	1
917	9566	1
5132	10852	1
385	5264	1
2233	7533	1
2113	4862	1
2708	7759	1
2169	10623	1
361	9901	1
733	10927	1
1898	16193	1
1492	13730	1
2601	15347	1
2650	14832	1
72	3687	1
3988	15060	1
2956	14589	1
723	4504	1
2352	16179	1
964	10651	1
292	7889	1
366	2706	1
555	11713	1
1899	4786	1
2688	10381	1
791	2220	1
4351	8561	1
346	9688	1
1612	16127	1
2585	17657	1
2368	17835	1
4365	15511	1
1694	16378	1
3467	4635	1
2479	11673	1
1205	5669	1
263	8178	1
2154	10143	1
451	5190	1
211	1965	1
700	12560	1
2357	10371	1
745	12931	1
4017	288	1
191	458	1
2521	5528	1
181	5746	1
1889	3803	1
74	3800	1
2712	4660	1
719	3196	1
248	61	1
71	3664	1
263	8039	1
3852	10318	1
2501	18005	1
1333	823	1
395	9912	1
4078	2738	1
173	5635	1
4966	15703	1
604	9893	1
4206	8039	1
1628	16236	1
3025	4631	1
373	681	1
2591	8358	1
381	54	1
2739	3692	1
3546	14962	1
44	2458	1
4940	16885	1
1458	1993	1
3117	468	1
407	1169	1
60	2933	1
1898	6481	1
3443	4669	1
5088	17604	1
2756	761	1
2597	17059	1
366	2609	1
4799	3192	1
2422	755	1
10	973	1
3390	2263	1
279	5810	1
5132	11550	1
4660	4664	1
3759	6187	1
2693	15558	1
3190	8481	1
1964	14557	1
5143	14124	1
232	163	1
2351	6341	1
873	1333	1
32	2112	1
5218	11095	1
818	94	1
445	10126	1
327	9466	1
1162	4707	1
2708	15233	1
2677	15364	1
2839	2230	1
2462	12819	1
864	13356	1
3320	16867	1
876	11820	1
2921	3506	1
1779	4886	1
1030	3247	1
2903	3927	1
2647	10054	1
3954	2863	1
3507	11646	1
688	2214	1
3800	9090	1
2650	18188	1
1868	3341	1
2610	18267	1
5267	7737	1
4551	5248	1
2754	16325	1
2601	6612	1
2488	8681	1
2688	10334	1
4602	4634	1
1459	1526	1
380	10180	1
774	9503	1
5159	7576	1
337	3558	1
4866	19243	1
3326	15774	1
2290	17718	1
312	633	1
2034	5401	1
904	9645	1
4494	8454	1
964	9741	1
1881	2738	1
4651	2131	1
4037	5130	1
4351	10053	1
5167	14274	1
4650	19066	1
2517	4880	1
871	2831	1
5090	2100	1
1209	15031	1
1039	10586	1
2813	12570	1
140	5079	1
389	10255	1
887	8546	1
4076	5951	1
1079	3599	1
4657	14841	1
248	1147	1
2793	10658	1
4830	777	1
4786	10231	1
3407	5636	1
1243	13788	1
1191	962	1
2545	6994	1
1844	3090	1
2784	16698	1
15	573	1
874	10647	1
4677	14420	1
1875	6231	1
5110	12161	1
4028	17785	1
4705	14022	1
3099	17224	1
888	1645	1
1491	3808	1
3296	18920	1
690	645	1
5206	4824	1
4856	11220	1
2659	1238	1
249	681	1
1258	15229	1
1363	2694	1
3489	17704	1
1621	8859	1
1342	4764	1
293	2655	1
1208	12492	1
643	3338	1
5062	6344	1
3496	332	1
2686	16491	1
4865	6818	1
1973	9006	1
54	2792	1
231	6921	1
4861	11542	1
522	11420	1
2143	7773	1
3400	15749	1
975	1498	1
249	3033	1
203	175	1
1200	6234	1
5208	8887	1
1243	15159	1
4076	11256	1
4781	3769	1
537	3260	1
2233	1060	1
3392	8644	1
1279	887	1
225	6696	1
1354	5485	1
3764	16162	1
5113	10329	1
259	2345	1
4159	2042	1
2382	7917	1
1873	11208	1
60	211	1
3362	4550	1
5070	7485	1
1299	14143	1
4053	824	1
1056	1485	1
4645	12070	1
2708	5503	1
4269	6796	1
3030	4305	1
869	6915	1
4072	18684	1
3003	12150	1
2785	1583	1
2004	1990	1
423	318	1
2313	798	1
2279	6864	1
2369	6468	1
897	3809	1
3353	17925	1
1046	7205	1
1834	489	1
1060	10869	1
2691	17190	1
376	2730	1
2669	482	1
2270	8305	1
865	371	1
3132	4416	1
1370	5243	1
992	7478	1
3496	2926	1
2813	6212	1
1679	14174	1
2552	8358	1
900	932	1
1580	11284	1
2223	6718	1
3971	12148	1
3058	7660	1
2629	13478	1
142	5143	1
5088	18355	1
2357	16029	1
5036	17103	1
2712	18618	1
10	949	1
481	11132	1
2552	7634	1
189	6045	1
1397	11928	1
139	829	1
346	9716	1
560	9808	1
32	1263	1
3988	7556	1
3190	1157	1
421	1483	1
4980	15723	1
1285	7758	1
555	1295	1
1862	8544	1
2128	4630	1
240	359	1
508	4787	1
2062	3670	1
808	1984	1
1551	13153	1
2659	15607	1
4592	13488	1
868	2774	1
2768	4823	1
3617	8043	1
3421	6802	1
2692	777	1
4184	4469	1
868	3995	1
2585	1300	1
1969	5131	1
2943	14112	1
2455	16087	1
735	12885	1
865	7418	1
3798	4533	1
2566	6676	1
347	7537	1
270	3284	1
3992	12777	1
2250	2730	1
2223	10043	1
941	5401	1
1229	1685	1
561	5898	1
4730	14491	1
874	2047	1
548	3213	1
1364	3681	1
1736	13064	1
2879	15546	1
711	9256	1
2547	1886	1
4802	10802	1
2287	17263	1
192	6190	1
5062	10062	1
1278	10440	1
333	9549	1
1056	9085	1
35	2281	1
2855	12674	1
4610	19044	1
2103	12349	1
64	145	1
4818	4753	1
423	10408	1
1692	9901	1
1129	580	1
469	4184	1
1621	13856	1
235	6995	1
1862	7661	1
1421	7839	1
3126	11347	1
219	6516	1
194	482	1
3537	6064	1
2815	98	1
1366	15104	1
1259	9960	1
1162	170	1
2111	911	1
553	1920	1
404	9786	1
3627	2444	1
3395	17492	1
926	5309	1
1074	14619	1
1488	2242	1
4891	6181	1
4029	13252	1
5048	7715	1
5267	17010	1
682	1604	1
1953	2557	1
1138	2135	1
2674	14457	1
10	1033	1
2552	12963	1
1999	8558	1
334	9564	1
2566	3663	1
1416	11749	1
223	6575	1
2865	11238	1
1405	13284	1
93	1437	1
1024	4011	1
1633	13979	1
1181	4656	1
3493	18180	1
2455	1662	1
2249	2220	1
249	7418	1
2335	6798	1
2536	1013	1
5045	2067	1
3407	9451	1
992	8310	1
265	8091	1
1470	4306	1
1327	3073	1
5132	16683	1
2619	14402	1
1376	4797	1
4661	11979	1
626	5316	1
5238	10310	1
3421	11379	1
2865	8161	1
2871	11413	1
1006	14148	1
2454	16159	1
4076	385	1
1530	8203	1
2793	7940	1
2559	14267	1
1790	4344	1
575	10137	1
3453	7164	1
779	5517	1
888	1660	1
3128	17201	1
215	6507	1
3421	2875	1
1637	13148	1
4166	325	1
169	5558	1
188	5875	1
3659	7550	1
2648	9967	1
10	726	1
2351	11965	1
3168	5930	1
1491	482	1
4198	16253	1
449	8020	1
2036	13885	1
705	3457	1
1361	10026	1
1231	3217	1
5080	2520	1
321	5444	1
1361	8180	1
875	13456	1
4946	7548	1
4259	5614	1
9	578	1
2187	15318	1
1162	2655	1
1799	2661	1
4976	16407	1
2364	17826	1
1283	12771	1
2005	3229	1
1	92	1
4933	11570	1
926	8955	1
4012	10789	1
4408	6347	1
4	392	1
1877	11812	1
2928	16440	1
818	346	1
2155	5412	1
3675	4056	1
558	551	1
546	475	1
74	3749	1
189	6068	1
220	6549	1
4831	16551	1
2018	6277	1
47	2498	1
407	10246	1
5001	13185	1
1209	6067	1
4901	18447	1
537	5328	1
5278	15158	1
2619	13800	1
2888	18735	1
604	8623	1
1933	5985	1
2619	7878	1
4865	11741	1
3055	14837	1
10	717	1
2754	11899	1
417	10029	1
1384	2051	1
3484	8241	1
1162	13656	1
5178	11744	1
1132	14772	1
308	3331	1
1285	12264	1
2391	932	1
1357	15522	1
793	12302	1
1039	14251	1
312	8999	1
3007	14890	1
975	7764	1
4584	5554	1
4830	8215	1
973	10411	1
626	5636	1
3958	15052	1
73	3728	1
4540	14451	1
812	13147	1
256	7886	1
612	896	1
1912	15135	1
1189	8056	1
1235	15127	1
3061	8262	1
2834	15348	1
1586	5659	1
226	3424	1
2155	15918	1
1030	7379	1
601	1161	1
4098	11700	1
3157	17926	1
2255	16722	1
921	2415	1
3102	7022	1
1250	4533	1
1265	5620	1
244	7238	1
363	5631	1
355	9878	1
3696	8421	1
298	3916	1
3487	19035	1
2022	15682	1
91	693	1
474	11099	1
405	852	1
2670	5636	1
928	308	1
4565	8539	1
3044	5330	1
1070	11513	1
235	7032	1
281	8115	1
2338	15020	1
3147	3009	1
964	2938	1
1394	13941	1
2522	14375	1
3337	13248	1
4050	11701	1
337	4048	1
1419	6715	1
1725	13935	1
73	2751	1
2685	16416	1
4971	14036	1
2659	17744	1
2688	10337	1
2597	14691	1
4818	11635	1
247	3878	1
162	5382	1
1537	15957	1
2233	3642	1
2813	11576	1
5210	17866	1
4063	17456	1
3873	2430	1
1311	9750	1
4991	2738	1
1892	16761	1
3431	9194	1
822	3164	1
1804	1745	1
5170	407	1
114	4556	1
4826	14375	1
16	1408	1
690	3807	1
215	5207	1
853	5317	1
3305	1956	1
1331	8959	1
2709	15283	1
4651	11421	1
4979	14052	1
3202	14714	1
356	5763	1
1772	10279	1
47	2617	1
1406	12674	1
296	4936	1
1265	6809	1
992	8415	1
399	10348	1
571	9091	1
1034	14227	1
362	6328	1
3788	332	1
1046	11668	1
2733	1234	1
3932	2254	1
2485	7643	1
3627	16179	1
2385	973	1
2682	10175	1
1039	14252	1
1279	2702	1
791	3517	1
1077	12806	1
4830	8270	1
3387	971	1
3985	13632	1
2884	17614	1
5229	16451	1
4709	2081	1
2755	14799	1
1420	15794	1
4340	9667	1
1091	1611	1
1111	2748	1
4787	16476	1
366	6003	1
296	654	1
3540	14576	1
3051	9629	1
2396	11150	1
188	1846	1
225	3117	1
1277	13844	1
2216	4606	1
973	6238	1
3467	1399	1
416	7469	1
4105	877	1
299	8913	1
153	5309	1
4610	16822	1
2849	18741	1
465	965	1
1733	10562	1
3054	10789	1
5032	15257	1
1456	3017	1
2449	6394	1
17	1621	1
3460	7469	1
728	8863	1
4757	14475	1
3193	14353	1
52	2769	1
840	933	1
2339	12755	1
1292	15358	1
3550	7052	1
786	12610	1
3281	6046	1
2532	8374	1
811	9225	1
2769	7779	1
2619	13007	1
4918	1254	1
4958	2872	1
100	4307	1
2888	12416	1
2364	673	1
692	838	1
67	51	1
1682	14106	1
3415	8211	1
4368	13222	1
5075	7579	1
4444	6203	1
2714	9006	1
3649	12149	1
1693	8676	1
4444	1197	1
2601	16651	1
5048	15719	1
4006	17427	1
168	5546	1
2956	7212	1
5218	8322	1
3545	274	1
319	786	1
719	18	1
983	1563	1
4368	11164	1
3501	17522	1
4106	1001	1
257	3356	1
4718	17067	1
2067	12965	1
5078	18942	1
238	7086	1
4441	18615	1
4679	14054	1
745	12933	1
802	3451	1
4938	15221	1
3548	19099	1
2034	11722	1
2729	8429	1
3434	10408	1
901	3313	1
519	8483	1
1304	13293	1
4866	6339	1
4476	11356	1
4495	8280	1
341	994	1
2547	8164	1
62	875	1
4388	2816	1
2904	8137	1
746	95	1
2097	11766	1
257	7927	1
5136	16857	1
4021	18463	1
5252	6259	1
2068	3283	1
1889	16742	1
3491	5639	1
4917	2747	1
134	4973	1
2386	7922	1
190	6135	1
4019	13042	1
958	13840	1
874	3038	1
1327	5605	1
2597	9778	1
3331	6818	1
556	4410	1
2712	15617	1
466	1408	1
